timestamp,outport,inport,cache_coherence_type,flit_id,flit_type,vnet,vc,src_ni,src_router,dst_ni,dst_router,traversal_id,hop_count,current_hop,hop_percentage,enqueue_time,packet_count_decr,packet_count_incr,max_packet_count,packet_count_index,packet_max_index,port_index,cache_coherence_flit_index,flit_index,traversal_index,cache_coherence_vnet_index,vnet_vc_index,vnet_vc_cc_index,target
62,4,2,4,1,1,5,17,23,7,9,9,2,3,1,0.3333333333333333,8,10,1,10,10,100,8,4,4,8,20,85,100,1
63,4,2,4,2,2,5,17,23,7,9,9,2,3,1,0.3333333333333333,9,9,2,10,18,180,8,8,16,32,20,85,100,1
64,4,2,4,3,2,5,17,23,7,9,9,2,3,1,0.3333333333333333,10,8,3,10,24,240,8,12,24,48,20,85,100,1
65,4,2,4,4,2,5,17,23,7,9,9,2,3,1,0.3333333333333333,11,7,4,10,28,280,8,16,32,64,20,85,100,1
69,4,2,4,5,3,5,17,23,7,9,9,2,3,1,0.3333333333333333,15,6,5,10,30,300,8,20,60,120,20,85,100,1
84,4,2,4,1,1,5,17,23,7,0,0,1,4,1,0.25,8,5,6,10,30,300,8,4,4,4,20,85,100,1
85,4,2,4,2,2,5,17,23,7,0,0,1,4,1,0.25,9,4,7,10,28,280,8,8,16,16,20,85,100,1
86,4,2,4,3,2,5,17,23,7,0,0,1,4,1,0.25,10,3,8,10,24,240,8,12,24,24,20,85,100,1
87,4,2,4,4,2,5,17,23,7,0,0,1,4,1,0.25,11,2,9,10,18,180,8,16,32,32,20,85,100,1
91,4,2,4,5,3,5,17,23,7,0,0,1,4,1,0.25,15,1,10,10,10,100,8,20,60,60,20,85,100,1
194,0,1,1,1,4,3,9,9,9,22,6,5,2,2,1.0,12,1,1,1,1,1,0,1,4,20,3,27,9,1
202,2,0,2,1,4,3,9,22,6,23,7,5,1,0,0.0,4,15,1,15,15,225,0,2,8,40,6,27,18,1
230,0,3,1,1,4,3,9,0,0,22,6,6,3,3,1.0,16,14,2,15,28,420,0,1,4,24,3,27,9,1
238,2,0,2,1,4,3,10,22,6,23,7,6,1,0,0.0,4,13,3,15,39,585,0,2,8,48,6,30,18,1
246,0,2,3,1,4,3,9,23,7,22,6,5,1,1,1.0,8,12,4,15,48,720,0,3,12,60,9,27,27,1
247,4,2,4,1,1,5,17,23,7,9,9,5,3,1,0.3333333333333333,9,11,5,15,55,825,8,4,4,20,20,85,100,1
248,4,2,4,2,2,5,17,23,7,9,9,5,3,1,0.3333333333333333,10,10,6,15,60,900,8,8,16,80,20,85,100,1
249,4,2,4,3,2,5,17,23,7,9,9,5,3,1,0.3333333333333333,11,9,7,15,63,945,8,12,24,120,20,85,100,1
250,4,2,4,4,2,5,17,23,7,9,9,5,3,1,0.3333333333333333,12,8,8,15,64,960,8,16,32,160,20,85,100,1
254,4,2,4,5,3,5,17,23,7,9,9,5,3,1,0.3333333333333333,16,7,9,15,63,945,8,20,60,300,20,85,100,1
282,4,2,4,1,1,5,17,23,7,0,0,6,4,1,0.25,8,6,10,15,60,900,8,4,4,24,20,85,100,1
283,4,2,4,2,2,5,17,23,7,0,0,6,4,1,0.25,9,5,11,15,55,825,8,8,16,96,20,85,100,1
284,0,2,3,1,4,3,9,23,7,22,6,6,1,1,1.0,10,4,12,15,48,720,0,3,12,72,9,27,27,1
285,4,2,4,3,2,5,17,23,7,0,0,6,4,1,0.25,11,3,13,15,39,585,8,12,24,144,20,85,100,1
286,4,2,4,4,2,5,17,23,7,0,0,6,4,1,0.25,12,2,14,15,28,420,8,16,32,192,20,85,100,1
289,4,2,4,5,3,5,17,23,7,0,0,6,4,1,0.25,15,1,15,15,15,225,8,20,60,360,20,85,100,1
350,4,2,4,1,1,5,17,23,7,9,9,7,3,1,0.3333333333333333,8,10,1,10,10,100,8,4,4,28,20,85,100,1
351,4,2,4,2,2,5,17,23,7,9,9,7,3,1,0.3333333333333333,9,9,2,10,18,180,8,8,16,112,20,85,100,1
352,4,2,4,3,2,5,17,23,7,9,9,7,3,1,0.3333333333333333,10,8,3,10,24,240,8,12,24,168,20,85,100,1
353,4,2,4,4,2,5,17,23,7,9,9,7,3,1,0.3333333333333333,11,7,4,10,28,280,8,16,32,224,20,85,100,1
357,4,2,4,5,3,5,17,23,7,9,9,7,3,1,0.3333333333333333,15,6,5,10,30,300,8,20,60,420,20,85,100,1
392,4,2,4,1,1,5,17,23,7,0,0,8,4,1,0.25,8,5,6,10,30,300,8,4,4,32,20,85,100,1
393,4,2,4,2,2,5,17,23,7,0,0,8,4,1,0.25,9,4,7,10,28,280,8,8,16,128,20,85,100,1
394,4,2,4,3,2,5,17,23,7,0,0,8,4,1,0.25,10,3,8,10,24,240,8,12,24,192,20,85,100,1
395,4,2,4,4,2,5,17,23,7,0,0,8,4,1,0.25,11,2,9,10,18,180,8,16,32,256,20,85,100,1
399,4,2,4,5,3,5,17,23,7,0,0,8,4,1,0.25,15,1,10,10,10,100,8,20,60,480,20,85,100,1
404,2,4,2,1,4,3,9,21,5,23,7,9,2,1,0.5,8,10,1,10,10,100,8,2,8,72,6,27,18,1
448,4,2,4,1,1,5,17,23,7,9,9,9,3,1,0.3333333333333333,8,9,2,10,18,180,8,4,4,36,20,85,100,1
